,area_type,location,society,total_sqft,bath,balcony,price,bed,price_per_sqft
1325,Plot  Area,Electronic City,GrrvaGr,2000,4.0,0.0,120.0,4,6000.0
1326,Super built-up  Area,Bommanahalli,GrrvaGr,1200,2.0,2.0,40.0,2,3333.3333333333335
1327,Super built-up  Area,Marathahalli,other_society,1610,3.0,1.0,90.0,3,5590.062111801242
1328,Super built-up  Area,Haralur Road,RInceeg,1140,2.0,2.0,43.0,2,3771.9298245614036
1329,Super built-up  Area,Raja Rajeshwari Nagar,GrrvaGr,1143,2.0,2.0,38.65,2,3381.4523184601926
1330,Super built-up  Area,Jakkur,SoineC,3467,6.0,3.0,249.0,4,7182.001730602827
1331,Super built-up  Area,Rachenahalli,Sovar S,1530,2.0,2.0,74.4,3,4862.745098039216
1332,Super built-up  Area,7th Phase JP Nagar,Brnia G,980,2.0,2.0,69.0,2,7040.816326530612
1333,Super built-up  Area,Whitefield,other_society,1485,3.0,2.0,65.0,3,4377.104377104377
1334,Plot  Area,Whitefield,other_society,1500,3.0,1.0,130.0,3,8666.666666666666
1335,Super built-up  Area,Whitefield,other_society,1280,2.0,1.0,75.0,2,5859.375
1336,Super built-up  Area,Thanisandra,Bhmesy,1265,2.0,2.0,85.0,2,6719.367588932806
1337,Built-up  Area,others,GrrvaGr,1132,2.0,1.0,67.0,2,5918.727915194347
1338,Super built-up  Area,others,other_society,1262,2.0,2.0,63.0,2,4992.076069730587
1339,Super built-up  Area,JP Nagar,other_society,940,2.0,1.0,49.0,2,5212.765957446809
1340,Super built-up  Area,others,GrrvaGr,1515,3.0,3.0,88.0,3,5808.580858085808
1341,Super built-up  Area,Jigani,DLhtsan,1300,3.0,3.0,150.0,3,11538.461538461539
1342,Built-up  Area,Kothanur,GrrvaGr,1840,3.0,1.0,69.0,3,3750.0
1343,Built-up  Area,Electronic City,Itvir M,890,2.0,2.0,45.0,2,5056.179775280899
1344,Super built-up  Area,others,GrrvaGr,1655,3.0,2.0,86.06,3,5200.0
1345,Super built-up  Area,Hennur Road,SaireSa,2060,3.0,1.0,149.0,3,7233.0097087378645
1346,Super built-up  Area,Bommanahalli,other_society,1730,3.0,1.0,96.0,3,5549.132947976878
1347,Built-up  Area,Yelahanka,other_society,2195,4.0,2.0,127.0,3,5785.876993166287
1348,Super built-up  Area,Kathriguppe,GrrvaGr,1650,3.0,2.0,125.0,3,7575.757575757576
1349,Plot  Area,KR Puram,GrrvaGr,1200,2.0,0.0,71.0,2,5916.666666666667
1350,Super built-up  Area,Hosa Road,GrrvaGr,1079,2.0,1.0,32.37,2,2999.9999999999995
1351,Super built-up  Area,Panathur,other_society,1085,2.0,1.0,36.0,2,3317.9723502304146
1352,Built-up  Area,others,GrrvaGr,5000,7.0,2.0,299.0,7,5980.0
1353,Super built-up  Area,Yelahanka,GrrvaGr,1075,2.0,1.0,51.5,2,4790.697674418605
1354,Super built-up  Area,others,GrrvaGr,1380,2.0,1.0,80.0,2,5797.101449275362
1355,Super built-up  Area,others,GrrvaGr,1450,3.0,1.0,65.0,3,4482.758620689655
1356,Super built-up  Area,Thubarahalli,GrrvaGr,1200,2.0,2.0,78.0,2,6500.0
1357,Super built-up  Area,Benson Town,GrrvaGr,3200,4.0,2.0,350.0,3,10937.5
1358,Super built-up  Area,Hoodi,GoAirej,1639,3.0,1.0,98.32,3,5998.779743746187
1359,Super built-up  Area,others,GrrvaGr,1200,2.0,1.0,54.0,2,4500.0
1360,Super built-up  Area,Vijayanagar,Saityat,1739,3.0,1.0,116.0,3,6670.500287521564
1361,Built-up  Area,others,other_society,4346,5.0,2.0,500.0,4,11504.83202945237
1362,Super built-up  Area,Old Madras Road,other_society,935,2.0,1.0,32.72,2,3499.4652406417113
1363,Super built-up  Area,Thanisandra,Bhe 2ko,510,1.0,1.0,25.25,1,4950.980392156863
1364,Plot  Area,others,GrrvaGr,1200,6.0,3.0,180.0,6,15000.0
1365,Super built-up  Area,others,other_society,1178,2.0,3.0,47.0,2,3989.8132427843802
1366,Built-up  Area,Chikkalasandra,other_society,1375,2.0,1.0,50.0,3,3636.3636363636365
1367,Super built-up  Area,Chandapura,other_society,1065,2.0,1.0,33.0,3,3098.5915492957747
1368,Super built-up  Area,2nd Phase Judicial Layout,GrrvaGr,1450,2.0,1.0,50.75,3,3500.0
1369,Built-up  Area,BEML Layout,GrrvaGr,999,2.0,3.0,45.0,2,4504.504504504504
1370,Super built-up  Area,Amruthahalli,GrrvaGr,4400,3.0,2.0,475.0,2,10795.454545454546
1371,Plot  Area,Marathahalli,GrrvaGr,1350,4.0,1.0,135.0,5,10000.0
1372,Built-up  Area,Kothannur,GrrvaGr,1100,2.0,2.0,40.0,2,3636.3636363636365
1373,Super built-up  Area,Koramangala,other_society,1835,2.0,3.0,155.0,3,8446.866485013625
1374,Super built-up  Area,Hoodi,Caycend,2090,4.0,0.0,95.1,4,4550.239234449761
1375,Super built-up  Area,Lingadheeranahalli,Soiewre,1519,3.0,1.0,93.0,3,6122.448979591837
1376,Built-up  Area,Dommasandra,other_society,1267,3.0,2.0,56.0,3,4419.889502762431
1377,Super built-up  Area,Sanjay nagar,other_society,1150,2.0,3.0,72.2,2,6278.260869565217
1378,Super built-up  Area,Marathahalli,other_society,1146,2.0,1.0,70.0,2,6108.202443280978
1379,Plot  Area,others,GrrvaGr,1200,7.0,0.0,235.0,8,19583.333333333332
1380,Built-up  Area,Kannamangala,other_society,1550,3.0,3.0,65.0,3,4193.548387096775
1381,Built-up  Area,Chandapura,other_society,850,1.0,1.0,18.5,2,2176.470588235294
1382,Super built-up  Area,others,other_society,2200,3.0,2.0,187.0,3,8500.0
1383,Built-up  Area,others,GrrvaGr,3329,3.0,2.0,330.0,3,9912.886752778611
1384,Carpet  Area,Electronics City Phase 1,GrrvaGr,785,1.0,1.0,55.0,1,7006.369426751592
1385,Super built-up  Area,Hebbal Kempapura,other_society,2900,4.0,2.0,300.0,3,10344.827586206897
1386,Built-up  Area,Raja Rajeshwari Nagar,other_society,1610,3.0,2.0,74.0,3,4596.273291925466
1387,Super built-up  Area,Bellandur,other_society,921,2.0,2.0,40.0,2,4343.105320304017
1388,Plot  Area,Kengeri Satellite Town,GrrvaGr,850,3.0,2.0,95.0,3,11176.470588235294
1389,Built-up  Area,Bannerghatta Road,GrrvaGr,2700,5.0,0.0,158.0,5,5851.851851851852
1390,Super built-up  Area,Sarjapur  Road,other_society,1700,3.0,3.0,110.0,3,6470.588235294118
1391,Built-up  Area,Sarjapur,other_society,1020,2.0,2.0,35.0,2,3431.372549019608
1392,Super built-up  Area,Billekahalli,other_society,1090,2.0,3.0,52.0,2,4770.642201834862
1393,Plot  Area,others,GrrvaGr,3600,4.0,2.0,300.0,4,8333.333333333334
1394,Super built-up  Area,Haralur Road,GrrvaGr,1027,2.0,2.0,44.0,2,4284.323271665044
1395,Super built-up  Area,Thanisandra,MenueNo,1185,2.0,2.0,42.1,2,3552.7426160337554
1396,Super built-up  Area,Doddathoguru,other_society,850,2.0,1.0,25.0,2,2941.176470588235
1397,Built-up  Area,Harlur,Prncyrn,1197,2.0,1.0,84.0,2,7017.543859649123
1398,Super built-up  Area,others,other_society,3500,3.0,3.0,450.0,4,12857.142857142857
1399,Super built-up  Area,Poorna Pragna Layout,GrrvaGr,920,2.0,2.0,39.55,2,4298.91304347826
1400,Super built-up  Area,Chamrajpet,GrrvaGr,716,9.0,1.0,296.0,9,41340.78212290503
1401,Super built-up  Area,Raja Rajeshwari Nagar,other_society,1105,2.0,1.0,65.0,2,5882.35294117647
1402,Super built-up  Area,Yeshwanthpur,other_society,1850,3.0,3.0,100.0,3,5405.405405405405
1403,Super built-up  Area,Judicial Layout,PrarePa,1300,3.0,1.0,64.0,3,4923.076923076923
1404,Built-up  Area,others,GrrvaGr,1595,3.0,2.0,76.0,3,4764.8902821316615
1405,Super built-up  Area,Kodihalli,other_society,3073,5.0,2.0,696.0,4,22648.87731858119
1406,Built-up  Area,Horamavu Agara,GrrvaGr,755,2.0,1.0,37.49,2,4965.562913907284
1407,Built-up  Area,Nagasandra,GrrvaGr,4050,5.0,2.0,140.0,5,3456.7901234567903
1408,Super built-up  Area,Kanakpura Road,GrrvaGr,1300,2.0,3.0,69.0,3,5307.692307692308
1409,Built-up  Area,Bannerghatta Road,GrrvaGr,1215,2.0,0.0,50.0,2,4115.22633744856
1410,Super built-up  Area,Kanakpura Road,PrarePa,900,2.0,1.0,46.0,2,5111.111111111111
1411,Super built-up  Area,Banashankari Stage III,GrrvaGr,1145,2.0,3.0,58.4,2,5100.436681222707
1412,Super built-up  Area,others,GrrvaGr,1093,2.0,2.0,65.0,2,5946.935041171088
1413,Super built-up  Area,Babusapalaya,GrrvaGr,1213,2.0,2.0,41.39,3,3412.201154163232
1414,Super built-up  Area,Bannerghatta Road,other_society,1654,3.0,2.0,100.0,3,6045.949214026602
1415,Super built-up  Area,NGR Layout,GrrvaGr,1105,2.0,1.0,52.48,2,4749.321266968326
1416,Super built-up  Area,Babusapalaya,GrrvaGr,1611,2.0,2.0,66.0,3,4096.83426443203
1417,Built-up  Area,others,other_society,1367,2.0,2.0,62.0,2,4535.479151426482
1418,Super built-up  Area,Devanahalli,other_society,1010,2.0,1.0,51.0,2,5049.504950495049
1419,Plot  Area,others,GrrvaGr,750,2.0,1.0,75.0,3,10000.0
1420,Carpet  Area,others,other_society,1535,3.0,1.0,95.0,3,6188.9250814332245
1421,Super built-up  Area,Anekal,GrrvaGr,620,2.0,1.0,22.0,2,3548.3870967741937
1422,Built-up  Area,Horamavu Agara,GrrvaGr,982,2.0,1.0,47.65,2,4852.34215885947
1423,Super built-up  Area,Banashankari Stage II,GrrvaGr,1700,2.0,2.0,150.0,2,8823.529411764706
1424,Super built-up  Area,Whitefield,other_society,1330,2.0,1.0,71.0,2,5338.345864661655
1425,Built-up  Area,JP Nagar,other_society,2500,3.0,2.0,135.0,3,5400.0
1426,Super built-up  Area,Poorna Pragna Layout,GrrvaGr,1475,2.0,2.0,58.99,3,3999.322033898305
1427,Super built-up  Area,Bhoganhalli,other_society,1410,3.0,1.0,65.0,3,4609.929078014185
1428,Super built-up  Area,Yelahanka New Town,GrrvaGr,440,1.0,1.0,16.5,1,3750.0
1429,Super built-up  Area,Yelahanka,PuziaVe,1614,3.0,2.0,95.0,3,5885.9975216852545
1430,Super built-up  Area,Neeladri Nagar,other_society,1363,2.0,2.0,68.0,2,4988.994864269993
1431,Built-up  Area,Kogilu,GrrvaGr,650,2.0,0.0,28.0,2,4307.692307692308
1432,Super built-up  Area,others,GrrvaGr,1015,2.0,1.0,45.0,2,4433.4975369458125
1433,Super built-up  Area,Horamavu Banaswadi,GrrvaGr,1156,2.0,2.0,46.0,2,3979.2387543252594
1434,Super built-up  Area,others,GrrvaGr,1100,2.0,1.0,62.7,2,5700.0
1435,Super built-up  Area,KR Puram,GrrvaGr,1455,3.0,2.0,46.0,3,3161.512027491409
1436,Super built-up  Area,others,other_society,930,2.0,1.0,45.0,2,4838.709677419355
1437,Built-up  Area,others,GrrvaGr,1650,2.0,2.0,80.0,3,4848.484848484848
1438,Built-up  Area,KR Puram,GrrvaGr,1200,2.0,0.0,90.0,2,7500.0
1439,Plot  Area,others,GrrvaGr,700,1.0,0.0,150.0,1,21428.571428571428
1440,Super built-up  Area,Karuna Nagar,other_society,2900,3.0,2.0,135.0,4,4655.172413793103
1441,Super built-up  Area,Kadugodi,Alestrb,1890,4.0,3.0,127.0,3,6719.576719576719
1442,Super built-up  Area,others,other_society,2197,4.0,3.0,280.0,3,12744.651797906236
1443,Super built-up  Area,Hebbal Kempapura,other_society,3522,3.0,2.0,380.0,3,10789.324247586599
1444,Super built-up  Area,others,GrrvaGr,1240,2.0,2.0,46.0,3,3709.6774193548385
1445,Built-up  Area,HRBR Layout,other_society,1440,2.0,2.0,98.0,2,6805.555555555556
1446,Super built-up  Area,Kodichikkanahalli,GrrvaGr,650,1.0,2.0,38.0,1,5846.153846153846
1447,Super built-up  Area,Budigere,other_society,764,1.0,1.0,32.0,1,4188.48167539267
1448,Plot  Area,Sector 7 HSR Layout,GrrvaGr,900,4.0,0.0,90.0,5,10000.0
1449,Super built-up  Area,Raja Rajeshwari Nagar,GrrvaGr,1693,3.0,3.0,57.39,3,3389.84051978736
1450,Built-up  Area,Hoodi,other_society,1445,3.0,2.0,65.0,3,4498.269896193771
1451,Super built-up  Area,Kanakpura Road,PrarePa,900,1.0,0.0,45.0,2,5000.0
1452,Super built-up  Area,Singasandra,GrrvaGr,1030,2.0,2.0,55.0,2,5339.805825242718
1453,Super built-up  Area,Yelahanka,Pyikad,1381,2.0,2.0,52.48,3,3800.1448225923245
1454,Built-up  Area,others,other_society,1100,2.0,1.0,60.0,2,5454.545454545455
1455,Super built-up  Area,Hoodi,GrrvaGr,1575,3.0,2.0,66.39,3,4215.238095238095
1456,Plot  Area,Thigalarapalya,GrrvaGr,1200,2.0,1.0,65.0,2,5416.666666666667
1457,Super built-up  Area,Begur Road,Dhalsh,1200,2.0,2.0,43.2,2,3600.0
1458,Super built-up  Area,Kasturi Nagar,other_society,1080,2.0,2.0,80.0,2,7407.407407407408
1459,Plot  Area,Hebbal Kempapura,GrrvaGr,2280,5.0,2.0,200.0,5,8771.929824561403
1460,Super built-up  Area,Akshaya Nagar,GrrvaGr,1360,2.0,2.0,85.0,3,6250.0
1461,Super built-up  Area,Jakkur,Ceezey,1865,3.0,1.0,124.0,3,6648.793565683646
1462,Super built-up  Area,Sarjapur  Road,AsastDe,1157,2.0,1.0,75.0,3,6482.281763180639
1463,Super built-up  Area,Kammasandra,other_society,674,2.0,1.0,29.0,2,4302.670623145401
1464,Super built-up  Area,Whitefield,other_society,1405,2.0,1.0,78.0,3,5551.601423487545
1465,Super built-up  Area,Begur Road,Dhalsh,1160,2.0,2.0,44.08,2,3800.0
1466,Plot  Area,others,GrrvaGr,1600,3.0,1.0,172.0,4,10750.0
1467,Super built-up  Area,Hebbal,other_society,1790,3.0,2.0,127.0,3,7094.972067039106
1468,Super built-up  Area,Electronic City,Prarkun,1128,2.0,1.0,65.65,2,5820.035460992909
1469,Super built-up  Area,Panathur,other_society,1180,2.0,1.0,70.0,2,5932.203389830508
1470,Built-up  Area,others,GrrvaGr,1450,2.0,2.0,85.0,3,5862.068965517241
1471,Built-up  Area,Kengeri,GrrvaGr,340,1.0,1.0,10.0,1,2941.176470588235
1472,Built-up  Area,others,GrrvaGr,2000,3.0,1.0,166.0,4,8300.0
1473,Super built-up  Area,Rachenahalli,GrrvaGr,1050,2.0,2.0,53.5,2,5095.238095238095
1474,Super built-up  Area,Varthur,other_society,1125,2.0,2.0,40.0,2,3555.5555555555557
1475,Super built-up  Area,Vittasandra,Prlla C,1246,2.0,1.0,68.0,2,5457.463884430176
1476,Super built-up  Area,HSR Layout,other_society,1372,2.0,1.0,61.0,2,4446.064139941691
1477,Super built-up  Area,Uttarahalli,Aklia R,1330,2.0,1.0,56.0,3,4210.526315789473
1478,Super built-up  Area,Binny Pete,She 2rk,2465,5.0,2.0,234.0,3,9492.90060851927
1479,Super built-up  Area,Dasarahalli,GrrvaGr,1300,2.0,3.0,55.0,2,4230.7692307692305
1480,Plot  Area,others,GrrvaGr,1420,1.0,0.0,220.0,2,15492.957746478873
1481,Plot  Area,Bannerghatta,GrrvaGr,810,4.0,1.0,50.0,4,6172.83950617284
1482,Super built-up  Area,Channasandra,Unm 2El,1065,2.0,1.0,35.0,2,3286.3849765258215
1483,Built-up  Area,others,GrrvaGr,700,2.0,0.0,27.0,2,3857.1428571428573
1484,Carpet  Area,Hebbal,Arcia S,547,2.0,0.0,42.72,2,7809.872029250457
1485,Super built-up  Area,others,other_society,1050,2.0,1.0,45.0,2,4285.714285714285
1486,Super built-up  Area,others,GrrvaGr,1250,3.0,3.0,39.5,3,3160.0
1487,Built-up  Area,Electronic City,other_society,865,2.0,0.0,42.0,2,4855.491329479769
1488,Super built-up  Area,Uttarahalli,GrrvaGr,1200,2.0,2.0,44.0,2,3666.6666666666665
1489,Built-up  Area,others,other_society,1756,3.0,3.0,100.0,3,5694.760820045558
1490,Plot  Area,Malleshwaram,GrrvaGr,750,8.0,2.0,150.0,9,20000.0
1491,Super built-up  Area,Yelahanka,other_society,628,1.0,1.0,24.0,1,3821.6560509554142
1492,Plot  Area,9th Phase JP Nagar,GrrvaGr,1200,6.0,2.0,195.0,7,16250.0
1493,Super built-up  Area,5th Phase JP Nagar,GrrvaGr,1207,2.0,2.0,63.0,2,5219.552609776305
1494,Super built-up  Area,Kalena Agrahara,other_society,1765,3.0,1.0,125.0,3,7082.152974504249
1495,Built-up  Area,Electronic City,GrrvaGr,1130,2.0,1.0,32.64,2,2888.495575221239
1496,Super built-up  Area,others,other_society,1532,3.0,3.0,92.0,3,6005.221932114882
1497,Built-up  Area,others,other_society,1650,3.0,0.0,110.0,3,6666.666666666667
1498,Built-up  Area,Horamavu Banaswadi,GrrvaGr,1200,4.0,2.0,105.0,4,8750.0
1499,Carpet  Area,Bhoganhalli,Rosha I,804,2.0,1.0,69.09,2,8593.283582089553
1500,Super built-up  Area,Doddathoguru,GrrvaGr,1200,2.0,2.0,75.0,2,6250.0
1501,Super built-up  Area,Kengeri,GrrvaGr,1197,2.0,2.0,50.0,2,4177.109440267335
1502,Built-up  Area,others,other_society,1200,2.0,2.0,66.0,2,5500.0
1503,Super built-up  Area,Uttarahalli,other_society,1385,2.0,2.0,48.48,3,3500.361010830325
1504,Super built-up  Area,others,other_society,1010,2.0,3.0,148.0,2,14653.465346534653
1505,Super built-up  Area,Whitefield,UKe 2nz,2225,3.0,3.0,115.0,3,5168.539325842697
1506,Super built-up  Area,others,other_society,1180,2.0,2.0,48.0,2,4067.7966101694915
1507,Super built-up  Area,others,GrrvaGr,1525,2.0,3.0,122.0,3,8000.0
1508,Super built-up  Area,Ananth Nagar,GrrvaGr,1100,2.0,2.0,31.5,2,2863.6363636363635
1509,Super built-up  Area,others,GrrvaGr,1435,3.0,3.0,70.0,3,4878.048780487805
1510,Built-up  Area,Attibele,other_society,400,1.0,1.0,14.0,1,3500.0
1511,Super built-up  Area,Dommasandra,other_society,1200,2.0,2.0,50.0,2,4166.666666666667
1512,Super built-up  Area,Whitefield,other_society,1272,2.0,1.0,95.05,2,7472.4842767295595
1513,Super built-up  Area,Whitefield,SSthamh,1205,2.0,1.0,39.0,2,3236.514522821577
1514,Built-up  Area,Kalena Agrahara,other_society,980,2.0,1.0,40.0,2,4081.6326530612246
1515,Super built-up  Area,Malleshpalya,GrrvaGr,1225,2.0,2.0,46.86,2,3825.3061224489797
1516,Built-up  Area,Whitefield,GrrvaGr,1541,3.0,1.0,72.0,3,4672.290720311486
1517,Super built-up  Area,Ramagondanahalli,DNeremo,1610,2.0,2.0,111.0,3,6894.409937888198
1518,Super built-up  Area,Jalahalli,Tahtsla,1694,2.0,2.0,125.0,2,7378.984651711924
1519,Plot  Area,others,GrrvaGr,600,3.0,2.0,75.0,3,12500.0
1520,Super built-up  Area,Kaggalipura,Baowsig,950,2.0,1.0,39.0,2,4105.263157894737
1521,Super built-up  Area,others,other_society,1560,2.0,3.0,66.0,3,4230.7692307692305
1522,Super built-up  Area,Chandapura,GrrvaGr,1201,2.0,2.0,27.0,2,2248.1265611990007
1523,Plot  Area,Chandapura,GrrvaGr,1500,2.0,1.0,60.0,2,4000.0
1524,Super built-up  Area,Malleshpalya,GrrvaGr,1785,3.0,2.0,75.0,3,4201.680672268908
1525,Built-up  Area,Raja Rajeshwari Nagar,GrrvaGr,1258,2.0,1.0,63.53,2,5050.079491255962
1526,Super built-up  Area,Electronic City,other_society,910,2.0,2.0,42.0,2,4615.384615384615
1527,Super built-up  Area,Thigalarapalya,GrrvaGr,1297,2.0,2.0,112.0,2,8635.312259059368
1528,Super built-up  Area,Kundalahalli,other_society,1291,2.0,3.0,49.0,2,3795.5073586367157
1529,Built-up  Area,others,GrrvaGr,1070,2.0,2.0,42.0,2,3925.233644859813
1530,Super built-up  Area,Varthur,other_society,1012,2.0,1.0,66.5,2,6571.146245059289
1531,Super built-up  Area,Mahadevpura,GrrvaGr,1260,2.0,3.0,57.6,2,4571.428571428572
1532,Super built-up  Area,Sarjapur  Road,other_society,1282,2.0,2.0,72.0,2,5616.224648985959
1533,Super built-up  Area,Kanakpura Road,other_society,1843,3.0,2.0,92.15,3,5000.0
1534,Plot  Area,others,GrrvaGr,2400,3.0,2.0,200.0,4,8333.333333333334
1535,Built-up  Area,Chikka Tirupathi,Theanmp,3356,5.0,2.0,105.0,5,3128.7246722288437
1536,Super built-up  Area,Hebbal,Raard B,2790,5.0,3.0,198.0,4,7096.774193548387
1537,Super built-up  Area,EPIP Zone,BrontLa,1330,2.0,1.0,86.98,2,6539.849624060151
1538,Super built-up  Area,Konanakunte,other_society,1400,2.0,1.0,73.0,3,5214.285714285715
1539,Built-up  Area,Whitefield,GrrvaGr,1192,2.0,1.0,71.0,2,5956.375838926175
1540,Built-up  Area,others,GrrvaGr,1000,2.0,1.0,130.0,2,13000.0
1541,Super built-up  Area,Thigalarapalya,Prtanha,1297,2.0,2.0,103.0,2,7941.403238242097
1542,Super built-up  Area,Sarjapur  Road,other_society,580,1.0,0.0,17.835,1,3075.0
1543,Super built-up  Area,Vijayanagar,other_society,1490,3.0,2.0,100.0,3,6711.4093959731545
1544,Super built-up  Area,Rayasandra,other_society,1373,3.0,2.0,72.0,3,5243.991260014566
1545,Super built-up  Area,7th Phase JP Nagar,GrrvaGr,1035,2.0,1.0,41.39,2,3999.0338164251207
1546,Plot  Area,Kadugodi,GrrvaGr,3750,4.0,0.0,210.0,4,5600.0
1547,Super built-up  Area,Doddakallasandra,GrrvaGr,1010,2.0,1.0,40.39,2,3999.009900990099
1548,Built-up  Area,Sarjapur,GrrvaGr,1195,2.0,1.0,42.0,2,3514.644351464435
1549,Super built-up  Area,HSR Layout,other_society,1750,3.0,2.0,95.0,3,5428.571428571428
1550,Super built-up  Area,Malleshpalya,other_society,1052,2.0,2.0,50.0,2,4752.851711026616
1551,Super built-up  Area,Horamavu Banaswadi,GrrvaGr,1180,2.0,2.0,58.0,2,4915.254237288135
1552,Built-up  Area,Padmanabhanagar,GrrvaGr,3680,4.0,2.0,440.0,5,11956.521739130434
1553,Built-up  Area,Hormavu,GrrvaGr,2100,3.0,2.0,73.0,3,3476.190476190476
1554,Built-up  Area,Hoodi,GrrvaGr,2863,4.0,1.0,140.0,4,4889.97555012225
1555,Super built-up  Area,Raja Rajeshwari Nagar,GrrvaGr,1128,2.0,2.0,38.24,2,3390.0709219858154
1556,Built-up  Area,Ulsoor,GrrvaGr,2700,3.0,1.0,450.0,3,16666.666666666668
1557,Super built-up  Area,JP Nagar,other_society,1120,2.0,2.0,33.6,2,3000.0
1558,Built-up  Area,HSR Layout,GrrvaGr,2424,3.0,2.0,90.0,3,3712.871287128713
1559,Built-up  Area,others,GrrvaGr,1300,2.0,1.0,60.0,2,4615.384615384615
1560,Super built-up  Area,Kanakapura,SPavenc,1090,2.0,2.0,32.69,2,2999.0825688073396
1561,Built-up  Area,Yelahanka,GrrvaGr,2710,3.0,1.0,251.0,3,9261.992619926199
1562,Plot  Area,others,GrrvaGr,3040,1.0,1.0,180.0,2,5921.0526315789475
1563,Super built-up  Area,Uttarahalli,SLnssPr,1330,2.0,2.0,46.55,3,3500.0
1564,Super built-up  Area,Hosur Road,PuendWe,1427,2.0,1.0,80.63,3,5650.31534688157
1565,Super built-up  Area,Banjara Layout,GrrvaGr,1294,2.0,2.0,48.0,3,3709.4281298299848
1566,Built-up  Area,Begur,other_society,1580,3.0,2.0,75.0,3,4746.835443037975
1567,Plot  Area,Uttarahalli,GrrvaGr,400,5.0,1.0,200.0,5,50000.0
1568,Plot  Area,Chikka Tirupathi,other_society,1808,4.0,2.0,80.27,3,4439.712389380531
1569,Super built-up  Area,Rajaji Nagar,PhestOn,3516,4.0,3.0,540.0,4,15358.361774744028
1570,Super built-up  Area,Parappana Agrahara,Peide L,1194,2.0,2.0,47.0,2,3936.348408710218
1571,Super built-up  Area,Kanakpura Road,PrarePa,900,2.0,1.0,46.0,2,5111.111111111111
1572,Super built-up  Area,others,GrrvaGr,1310,2.0,3.0,50.0,3,3816.793893129771
1573,Super built-up  Area,Kanakpura Road,PrarePa,900,2.0,1.0,46.0,2,5111.111111111111
1574,Built-up  Area,Singasandra,GrrvaGr,3850,6.0,3.0,195.0,4,5064.935064935065
1575,Plot  Area,Kogilu,GrrvaGr,925,7.0,3.0,88.0,7,9513.513513513513
1576,Super built-up  Area,Yelachenahalli,GrrvaGr,2400,1.0,1.0,150.0,2,6250.0
1577,Super built-up  Area,Koramangala,GrrvaGr,1290,2.0,3.0,100.0,2,7751.937984496124
1578,Built-up  Area,Yelahanka,GrrvaGr,3770,6.0,3.0,110.0,6,2917.7718832891246
1579,Super built-up  Area,others,other_society,1390,3.0,1.0,120.0,3,8633.093525179856
1580,Plot  Area,others,GrrvaGr,1200,4.0,2.0,72.0,4,6000.0
1581,Built-up  Area,Bisuvanahalli,Prityel,845,2.0,1.0,33.0,2,3905.3254437869823
1582,Super built-up  Area,Yelahanka,Niareum,1537,3.0,3.0,120.0,3,7807.417046193884
1583,Super built-up  Area,others,GrrvaGr,1135,2.0,2.0,68.0,2,5991.1894273127755
1584,Super built-up  Area,Hoodi,Caycend,1512,3.0,2.0,75.77,3,5011.243386243386
1585,Super built-up  Area,others,GrrvaGr,900,2.0,1.0,55.0,2,6111.111111111111
1586,Super built-up  Area,Jigani,DLhtsen,1230,3.0,3.0,54.0,3,4390.243902439024
